app_code,os_version,is_4G,hour,day_of_week
283,1,0,22,0
195,1,0,16,5
102,2,1,14,0
283,1,0,22,1
107,1,1,20,5
331,0,1,17,5
88,1,0,1,0
283,1,0,23,0
143,1,0,22,5
267,1,1,6,3
267,0,1,15,4
361,0,0,19,4
88,1,1,18,0
88,0,0,0,6
305,1,0,8,5
195,1,1,17,2
305,0,0,15,4
392,2,1,0,2
283,2,0,17,1
111,2,0,1,5
191,2,0,1,5
406,0,0,0,0
88,0,0,23,5
279,1,0,0,0
107,2,1,0,6
216,1,1,3,3
107,0,1,12,5
107,1,1,10,2
111,1,0,1,2
365,0,0,0,0
27,1,0,19,1
27,1,1,0,2
26,1,1,20,0
88,1,1,19,4
365,1,0,23,1
27,1,0,21,1
459,1,1,23,6
309,2,0,20,3
88,2,1,21,2
88,0,1,7,3
27,1,0,23,1
107,0,0,7,1
459,1,1,18,1
282,2,0,22,5
107,0,0,7,3
88,2,1,8,5
283,1,0,14,3
88,0,1,20,4
88,1,0,22,6
191,1,0,19,5
267,0,0,18,3
319,2,0,15,2
88,0,0,19,4
45,0,1,19,3
88,0,1,15,1
44,1,1,19,5
107,1,1,8,1
29,0,0,14,1
361,0,0,23,2
195,1,1,16,4
216,0,1,16,4
88,1,0,23,1
217,1,0,19,4
145,2,0,7,5
283,1,1,19,3
283,0,0,21,3
191,1,0,17,3
88,2,1,21,4
177,2,0,10,5
126,1,1,20,6
365,0,0,1,2
370,1,1,11,3
282,0,1,13,5
278,2,0,0,5
45,0,0,19,2
137,1,1,17,1
283,1,0,22,0
111,0,0,0,2
305,1,0,23,6
107,1,1,23,0
410,1,1,0,2
361,2,0,16,4
107,0,1,8,1
107,1,0,21,1
195,1,0,21,5
191,1,0,21,5
253,1,1,0,0
49,1,1,23,6
107,2,1,7,3
397,2,0,0,1
282,0,0,19,5
359,1,0,20,0
283,1,0,11,3
49,1,0,0,2
336,1,1,21,0
107,1,0,19,0
154,1,0,9,5
191,0,1,20,0
365,1,0,14,6
267,1,1,16,0
283,1,0,8,1
283,1,1,1,0
149,0,0,21,3
191,1,1,16,1
195,0,1,22,1
191,2,0,17,4
137,2,0,1,3
407,1,0,21,3
64,1,0,18,4
359,2,1,13,3
283,1,0,9,5
283,0,0,23,0
107,1,0,8,1
115,1,1,17,3
216,0,1,21,4
191,2,0,20,0
191,2,1,22,6
307,0,0,7,1
283,1,1,21,5
253,1,1,21,4
102,0,0,15,0
336,0,0,23,3
27,2,0,17,3
61,1,0,20,4
287,2,0,14,5
282,1,0,0,2
282,2,0,5,5
283,1,1,15,0
214,1,1,9,6
429,0,0,0,6
45,2,0,15,3
137,1,0,16,1
283,1,1,10,1
107,1,1,12,5
283,1,1,19,1
145,1,0,17,2
283,1,0,23,3
283,0,0,18,5
216,2,1,13,2
322,1,0,16,6
216,1,1,5,6
195,0,1,7,1
27,1,1,19,3
420,0,0,10,0
115,2,0,23,1
107,1,0,7,1
191,2,0,16,3
336,2,0,14,2
137,1,0,19,2
45,1,1,18,6
107,1,1,11,0
195,1,0,0,3
27,0,1,22,5
88,1,0,21,0
107,2,1,14,4
107,1,0,15,2
283,1,1,11,3
88,0,0,12,4
111,0,0,21,5
107,2,0,18,6
107,1,0,17,2
107,2,0,22,0
341,1,1,20,3
107,0,0,19,4
276,1,0,0,5
336,2,0,18,5
191,2,0,11,6
107,2,1,21,5
48,2,0,0,4
29,2,0,1,2
216,1,1,14,4
407,2,0,15,1
126,1,0,13,4
269,1,0,12,1
107,1,1,12,6
137,1,1,15,6
27,2,1,13,1
48,0,0,9,4
283,1,0,20,2
370,1,0,12,1
107,0,0,14,1
27,1,0,23,1
107,0,0,9,4
253,0,1,15,0
397,1,1,13,0
29,1,0,15,5
267,0,1,0,5
154,0,0,12,3
283,1,0,21,6
191,2,1,16,5
49,2,0,0,2
282,0,0,11,6
27,2,0,13,1
29,2,0,17,4
107,1,0,11,3
365,1,0,1,1
261,0,1,21,2
406,1,1,23,2
45,0,0,12,4
267,0,0,14,1
45,1,0,12,1
195,1,0,5,1
107,0,0,16,0
143,1,0,0,3
88,1,1,8,1
336,1,0,9,6
107,1,0,11,1
283,1,0,20,5
269,1,1,16,6
267,1,1,20,2
27,1,0,9,5
27,1,0,20,0
217,0,0,12,0
88,2,0,22,3
137,2,0,19,5
283,1,0,15,1
177,0,0,20,0
383,0,0,10,1
283,0,1,18,3
107,0,0,0,6
216,1,1,21,3
107,1,0,11,0
27,1,0,14,6
102,0,1,13,2
143,0,0,10,3
107,1,1,18,3
359,1,0,2,3
195,0,0,23,4
283,1,0,2,4
107,0,0,10,0
29,0,0,0,3
126,1,0,9,3
139,2,0,9,1
336,2,1,11,3
191,2,0,20,0
191,2,0,15,5
336,1,1,1,2
398,1,1,20,2
45,0,0,10,3
143,1,0,11,6
117,1,0,19,4
283,1,0,17,6
107,0,0,18,1
116,1,1,17,4
283,1,0,19,1
365,1,0,14,0
88,1,0,8,1
282,1,1,2,3
107,1,1,12,3
282,2,0,6,1
27,1,0,11,2
44,1,1,0,1
361,1,0,17,1
283,1,1,0,2
195,0,0,22,4
336,1,0,12,3
283,1,0,0,5
107,1,1,12,4
27,2,0,9,4
283,1,0,17,3
365,1,0,23,1
283,1,1,21,3
29,0,0,23,1
336,1,0,18,4
126,1,0,21,1
61,2,0,16,2
191,1,0,17,1
283,1,1,0,5
45,1,0,16,6
88,2,0,21,2
265,1,1,14,4
126,0,0,17,4
283,1,1,19,5
169,1,0,0,3
283,0,1,16,6
191,0,0,21,0
27,1,1,11,4
49,1,1,1,4
88,1,1,13,6
29,2,0,15,0
137,1,0,13,3
359,0,0,20,3
111,2,1,20,0
107,1,0,2,1
216,0,1,11,1
107,0,0,17,1
49,2,1,13,0
177,0,1,1,3
283,2,1,16,0
267,1,0,21,5
107,1,0,7,5
51,1,1,19,6
336,1,0,1,1
282,1,0,15,4
267,1,0,23,1
282,0,0,11,3
365,0,0,16,5
139,0,1,12,5
370,2,0,20,3
279,1,0,0,0
107,1,0,23,4
397,1,0,21,0
214,1,0,3,5
107,2,0,12,0
283,1,0,22,2
319,1,0,13,5
27,2,1,21,3
27,0,0,9,2
336,1,1,11,0
88,2,0,22,0
283,1,0,23,0
145,0,1,17,5
107,1,0,11,4
283,1,1,12,2
287,0,0,21,1
45,1,0,16,5
139,2,0,14,2
177,0,1,0,5
276,1,0,19,0
283,1,0,23,0
45,0,1,11,1
107,0,0,10,3
195,1,1,11,0
397,0,0,20,6
111,2,0,20,4
267,1,1,22,1
282,2,0,0,0
29,0,0,23,0
107,1,0,20,5
195,1,0,8,6
283,2,1,11,1
214,1,0,0,3
88,1,0,21,4
139,0,0,23,0
283,1,0,18,2
102,1,1,7,2
107,1,0,10,1
27,1,0,0,1
253,1,1,17,2
195,1,0,0,3
111,1,1,0,1
88,1,0,13,1
143,2,0,18,2
191,2,0,18,0
107,1,1,6,3
27,0,0,15,6
287,0,0,14,6
139,2,0,22,0
20,1,1,14,5
283,1,1,15,1
267,0,1,2,6
282,1,0,9,3
283,1,0,7,1
359,2,0,12,2
451,1,0,10,0
282,1,1,15,3
283,1,1,14,1
283,0,0,17,3
283,1,1,9,4
29,2,0,23,4
29,1,0,13,2
397,1,0,18,4
29,1,0,0,2
27,1,0,13,3
397,0,0,14,5
102,0,0,23,2
267,1,1,0,3
107,1,0,23,2
88,2,0,19,6
282,1,0,7,0
27,0,1,16,1
107,0,0,13,3
361,1,0,18,0
111,0,0,15,0
88,1,0,11,3
282,1,0,12,6
216,0,1,20,4
139,0,1,0,6
137,2,0,0,5
88,1,1,0,2
102,2,0,10,3
27,1,0,21,3
27,0,0,0,1
285,2,0,0,2
365,0,0,0,3
107,1,0,11,2
143,1,0,21,5
336,0,0,15,0
253,1,0,21,1
367,1,0,0,3
397,0,1,12,6
390,0,0,0,1
282,2,0,1,4
27,0,0,18,6
107,2,0,6,1
27,2,1,16,0
283,1,0,0,1
191,0,0,20,6
143,0,0,0,1
107,2,0,7,4
88,1,0,14,1
27,1,1,8,3
267,2,1,14,2
107,0,0,18,2
307,1,0,20,1
283,1,1,9,0
93,2,0,22,3
29,2,0,20,3
49,0,1,7,2
61,1,0,20,2
27,2,0,19,3
282,2,1,0,3
143,1,0,15,5
126,1,0,10,6
27,1,0,20,6
276,0,0,11,4
283,2,0,18,3
107,1,1,16,5
107,1,0,9,1
307,1,0,20,6
45,2,0,23,0
276,1,1,1,2
27,0,0,23,4
279,1,0,10,5
195,1,1,6,1
276,0,1,9,1
137,1,0,4,3
145,2,0,15,3
267,1,1,15,6
177,2,0,0,5
406,1,0,14,1
27,1,0,0,2
177,2,0,20,1
107,2,0,11,4
283,1,0,18,5
88,0,1,3,3
88,1,1,9,0
267,1,1,0,1
191,0,0,10,5
88,1,1,16,1
61,2,0,20,3
107,1,0,17,4
379,1,0,21,5
283,1,0,17,1
420,1,0,15,1
267,1,0,0,1
88,1,0,15,1
107,0,0,11,1
217,1,0,19,1
359,0,0,14,0
283,1,0,22,6
223,1,1,21,0
107,0,1,23,2
397,2,0,20,2
195,0,1,16,6
283,2,0,20,0
282,2,0,20,4
406,1,0,21,6
283,2,1,15,2
139,1,0,0,5
177,2,1,19,1
406,1,1,21,2
282,1,0,22,0
88,0,0,11,1
336,1,1,11,6
313,1,0,14,2
282,0,0,0,0
29,2,0,0,4
283,1,0,15,0
88,2,0,21,0
216,2,1,18,5
107,1,0,23,1
151,2,0,2,0
88,1,0,9,1
107,2,1,11,4
27,1,0,19,2
143,1,0,9,3
139,1,1,1,5
426,0,1,18,0
143,1,1,9,6
191,2,0,18,5
107,0,1,17,3
88,2,1,15,0
283,1,1,17,1
88,1,0,0,0
406,0,0,19,0
107,0,0,13,1
145,1,0,11,1
107,0,0,9,6
107,0,0,16,1
107,0,0,0,1
253,1,1,11,6
282,1,1,15,5
88,1,0,7,3
283,2,0,19,4
406,0,0,22,0
107,2,0,16,0
283,1,1,0,1
27,1,0,13,5
216,2,0,16,3
88,0,0,1,6
267,1,1,0,2
107,2,0,11,2
192,1,0,14,5
143,0,1,1,6
107,1,1,17,0
27,1,0,14,6
283,2,0,21,0
107,1,1,9,4
269,0,0,23,4
283,1,1,19,0
139,0,0,23,1
29,1,0,17,1
283,1,0,20,1
27,1,1,16,6
88,1,1,21,6
365,0,0,10,6
340,1,0,2,0
282,2,0,7,1
359,1,0,14,1
292,2,0,19,2
397,1,0,21,1
365,0,0,13,0
370,1,0,13,3
336,1,0,21,0
107,1,1,16,1
107,0,1,13,2
282,1,0,23,0
49,1,0,0,1
61,1,0,1,3
27,1,1,15,4
282,0,0,8,1
45,2,1,19,4
195,2,1,6,3
27,1,1,17,2
216,2,1,15,2
283,1,0,9,0
216,1,0,6,0
107,0,0,15,3
93,2,0,19,6
365,0,0,13,1
388,1,0,8,3
88,0,0,11,4
107,0,0,0,0
267,1,1,22,4
395,0,0,21,4
359,0,0,3,0
216,1,1,0,0
49,2,0,5,6
26,1,0,1,4
195,1,0,1,6
215,1,1,20,1
365,2,0,10,3
282,1,0,10,2
283,1,0,19,4
88,0,1,10,1
216,2,0,14,0
107,2,0,2,1
195,0,1,19,6
45,2,0,13,6
216,1,1,9,2
115,0,1,20,3
406,0,0,0,1
111,2,0,21,6
177,1,0,23,3
191,2,0,12,1
365,2,0,1,2
48,0,0,8,6
287,1,0,13,3
365,1,0,14,3
267,1,0,21,6
191,1,1,12,1
88,1,1,0,1
143,1,0,22,5
27,1,0,16,4
365,1,1,19,6
87,1,1,20,1
191,2,1,20,4
139,0,0,18,0
283,1,1,15,1
249,0,1,23,3
191,1,1,17,3
107,1,1,21,3
107,2,0,22,0
107,1,1,19,1
107,1,0,16,0
407,2,0,15,2
107,0,1,12,5
88,2,0,0,1
459,1,1,17,0
283,1,0,23,1
214,1,0,3,6
88,2,0,0,3
143,0,0,15,4
88,1,0,11,1
29,0,0,2,1
267,1,0,4,5
45,2,0,23,6
88,0,0,0,6
88,2,0,23,5
420,0,1,14,0
214,1,0,9,2
397,0,1,22,5
216,1,0,7,5
45,0,0,14,4
107,0,1,8,6
276,1,1,11,1
191,1,0,12,5
216,1,1,17,0
143,1,0,1,0
29,0,0,14,1
107,1,0,8,1
283,1,1,19,5
191,2,1,12,1
282,0,0,22,0
139,0,0,17,6
459,0,1,21,6
27,0,1,18,1
88,1,0,20,4
459,1,1,22,3
379,2,0,16,6
365,2,0,9,3
307,0,0,16,4
169,2,0,23,0
88,1,0,0,1
397,2,0,20,0
283,2,1,20,4
370,1,0,23,6
195,1,1,9,5
191,1,0,7,1
45,2,0,16,2
195,1,1,13,5
27,2,0,16,6
214,1,1,2,4
27,0,0,21,3
195,2,1,2,1
107,1,1,13,1
283,1,0,4,1
283,1,0,21,4
45,1,1,17,2
217,1,1,7,6
305,1,0,17,6
143,1,0,23,0
267,2,0,21,5
45,2,0,22,5
318,1,0,16,4
111,2,0,2,0
107,1,0,17,0
336,0,0,23,5
88,1,0,2,3
107,1,0,16,6
216,1,1,10,2
243,0,0,11,2
107,1,0,9,4
387,1,0,6,1
88,0,1,21,1
283,1,0,17,3
267,0,1,18,3
273,1,0,0,0
107,0,0,9,0
167,0,1,13,6
283,0,0,18,6
267,0,1,21,4
305,1,1,12,1
49,0,0,16,4
29,0,0,0,2
397,2,0,20,1
143,1,0,21,0
282,2,0,23,4
359,1,0,22,6
365,0,0,15,0
336,0,1,22,4
107,1,1,11,2
107,2,1,17,1
107,1,0,6,4
195,1,0,1,2
107,1,0,7,0
289,2,1,0,5
282,0,0,22,4
107,2,0,9,1
267,0,0,9,0
44,1,1,14,2
282,0,0,13,2
406,0,0,0,1
44,2,1,9,0
282,0,1,11,0
88,0,0,20,0
283,1,1,14,1
336,0,1,14,5
139,1,1,0,5
107,1,0,12,1
61,0,0,15,1
283,0,1,18,1
283,0,1,21,3
282,1,0,19,4
267,0,0,0,3
336,2,0,1,5
107,1,1,23,0
29,0,0,11,5
253,0,1,0,2
294,1,0,16,0
107,1,1,13,0
264,1,0,14,5
107,0,0,15,2
282,1,0,1,1
366,2,0,0,4
102,0,0,21,0
296,0,0,15,3
267,0,1,9,6
88,2,0,17,1
107,0,0,12,2
283,1,1,20,1
257,1,0,0,4
107,1,0,16,1
195,1,0,20,5
282,2,0,18,1
267,1,0,23,2
61,1,0,21,3
283,0,1,11,1
215,1,1,11,1
107,2,0,9,5
88,2,1,10,3
107,1,0,1,6
61,0,1,18,2
102,0,0,16,6
340,1,0,0,0
65,2,0,4,3
397,1,0,21,2
137,1,0,10,6
407,1,1,19,1
107,2,1,10,2
282,0,0,1,6
283,1,0,19,5
61,1,1,17,1
429,0,0,2,5
107,2,0,17,1
107,2,1,13,3
107,1,0,8,0
397,1,1,18,1
29,1,0,1,4
216,1,0,10,0
107,0,1,15,0
191,2,0,21,0
216,1,1,20,1
282,1,0,0,0
107,2,1,19,0
459,0,1,18,2
27,1,1,15,4
107,1,0,12,0
65,1,1,16,5
359,1,0,11,1
107,1,1,14,1
107,0,1,12,6
283,1,0,16,6
216,1,1,4,1
365,2,1,19,3
45,0,1,16,5
88,2,0,15,3
107,1,0,14,6
283,2,0,15,5
340,1,1,0,6
282,1,0,0,1
216,0,1,21,3
139,2,0,11,4
88,1,0,18,4
365,1,1,19,2
216,0,1,7,4
283,1,0,0,2
29,0,0,0,0
287,1,1,14,4
107,1,1,20,5
143,1,0,21,0
265,1,0,17,0
195,1,1,18,2
253,2,0,5,1
143,1,0,22,3
283,1,0,15,5
29,1,0,16,5
88,0,0,13,3
429,0,0,22,6
283,1,1,15,4
49,0,0,10,3
267,1,1,21,3
195,0,0,0,1
195,2,1,0,4
145,1,1,12,0
195,0,0,22,6
111,1,0,19,0
88,1,0,21,4
49,1,0,23,0
137,0,0,19,6
49,1,0,0,2
365,1,0,19,0
29,2,1,19,3
268,2,0,21,1
365,2,0,22,6
283,1,0,12,5
126,1,0,20,1
283,1,0,16,6
29,1,0,1,4
107,1,0,7,0
267,2,1,18,3
88,2,0,2,1
216,1,1,23,3
370,1,0,7,1
107,1,1,1,2
283,1,0,13,1
139,2,0,8,0
107,0,0,9,3
276,2,1,17,0
283,1,0,21,5
26,1,1,18,1
139,1,0,0,2
283,1,0,17,3
397,0,0,19,3
195,0,0,1,2
88,1,0,0,2
267,0,1,23,1
139,0,0,20,5
283,1,0,12,3
283,1,1,18,3
216,1,1,12,5
45,2,1,15,1
88,1,0,12,0
154,2,0,0,4
148,2,0,15,5
177,0,0,21,3
217,1,0,20,4
107,1,0,15,0
88,0,0,11,0
253,1,1,19,3
365,0,0,19,3
107,1,1,8,3
143,1,0,14,4
107,1,0,7,0
1,0,1,20,4
429,1,0,12,4
267,1,0,4,4
44,1,0,4,2
267,1,0,21,6
267,1,1,19,4
283,2,0,18,3
253,2,0,21,1
137,1,1,17,4
267,0,0,6,3
91,0,1,0,5
116,1,0,21,0
216,0,0,23,5
88,1,0,7,1
451,0,1,10,0
364,1,0,0,4
246,0,0,20,4
107,1,1,12,2
318,0,0,14,6
282,2,0,17,2
88,2,1,20,2
283,1,0,21,6
107,0,0,21,6
216,0,0,0,3
137,1,0,15,2
403,1,0,23,4
290,1,0,23,4
282,0,0,23,2
177,1,0,0,5
137,2,0,19,5
407,0,0,1,2
27,0,0,17,2
265,1,0,20,6
283,1,0,12,6
102,0,1,20,4
139,2,0,0,2
283,1,0,17,2
336,1,0,15,4
269,0,0,23,5
191,2,0,18,5
283,2,0,17,6
107,1,0,1,1
145,1,0,16,2
45,0,0,12,6
359,0,0,12,6
283,1,0,15,3
145,2,1,1,0
282,1,0,14,2
191,2,0,20,0
298,0,0,23,6
359,2,0,18,4
216,1,0,18,6
88,1,0,1,4
107,1,0,11,4
107,2,1,18,0
143,1,1,15,1
397,1,0,18,1
143,1,0,17,3
88,0,0,8,4
377,1,0,12,6
195,0,1,18,0
191,2,1,12,0
88,0,0,13,4
88,1,1,0,5
283,0,0,16,0
290,2,1,23,6
29,2,1,23,2
107,0,1,11,5
253,1,0,14,6
191,2,1,0,2
88,1,0,21,4
27,2,1,17,4
267,1,1,0,5
143,1,0,10,3
406,0,1,21,5
107,1,1,1,4
267,1,1,1,6
253,1,0,14,0
195,1,0,7,4
107,0,1,19,2
401,1,0,1,0
406,2,0,13,1
107,1,0,20,0
283,1,0,1,6
282,1,0,21,1
29,1,1,9,2
27,2,0,19,4
177,1,0,23,5
279,1,0,1,0
283,1,0,15,3
137,0,1,11,6
283,1,0,14,3
88,1,0,21,1
107,2,0,15,6
70,1,0,21,2
191,0,1,16,3
27,2,0,16,4
397,1,0,22,1
216,1,1,14,0
283,1,1,17,1
29,2,0,11,1
88,1,0,1,4
397,1,1,20,5
216,1,0,0,6
107,1,0,16,6
268,0,0,8,1
107,1,0,10,5
406,1,0,17,3
191,0,1,18,0
143,1,0,23,0
216,2,0,0,5
191,1,0,21,1
365,1,0,14,2
397,1,1,17,5
283,0,1,12,2
352,1,1,21,1
137,1,0,23,3
282,1,1,23,4
283,1,0,11,6
282,2,0,11,3
66,1,0,0,2
253,1,0,0,4
253,1,1,16,1
48,0,1,0,6
126,1,0,8,0
405,1,0,18,0
143,0,0,19,2
111,1,0,1,2
107,1,0,15,1
215,2,1,16,5
154,1,1,0,2
137,0,0,16,3
283,1,0,14,2
107,1,0,15,5
88,0,1,13,1
102,2,0,20,0
283,1,1,0,6
27,1,1,17,4
283,1,0,16,3
29,0,0,0,2
143,2,0,20,5
111,1,0,20,5
283,1,1,23,4
216,1,1,20,6
283,2,0,11,3
279,1,1,14,6
27,2,0,18,5
107,0,1,15,3
126,1,0,16,0
29,2,1,9,2
107,1,0,8,4
337,2,1,13,4
336,2,0,1,4
29,0,0,14,1
265,2,0,20,3
276,2,0,13,4
336,1,1,19,2
283,1,0,18,5
214,1,0,17,0
397,1,0,14,3
283,0,1,23,3
283,2,1,16,4
27,1,1,9,4
137,1,0,16,5
45,2,0,12,0
283,1,0,18,1
191,0,0,23,3
107,2,0,12,6
88,1,0,18,0
283,1,0,23,0
107,0,1,17,5
143,0,0,20,4
61,1,0,19,6
88,0,0,1,4
88,0,0,15,5
389,1,0,2,2
283,1,0,0,3
267,0,0,12,1
416,1,1,18,4
195,1,1,10,1
283,1,0,19,6
397,2,0,19,6
279,0,0,12,1
399,0,1,19,2
310,0,0,20,1
279,1,1,1,4
107,1,0,15,2
139,1,0,21,6
267,1,0,18,2
191,1,0,1,4
406,1,0,19,4
253,1,1,18,0
107,0,0,10,3
154,1,0,10,0
283,1,0,22,4
407,1,0,0,1
107,0,1,12,5
107,0,0,7,1
115,2,0,16,0
283,0,0,21,0
107,2,0,14,1
217,1,0,18,3
282,1,0,22,1
191,1,0,14,4
145,0,0,0,6
282,0,0,1,5
216,2,0,15,5
283,2,1,1,3
88,1,0,11,1
107,2,0,14,0
261,0,0,15,1
139,1,1,22,5
268,1,1,23,1
283,1,0,14,1
45,1,0,23,6
107,1,0,17,1
195,0,1,21,2
307,0,0,9,4
195,2,1,11,4
267,1,1,23,1
290,2,1,23,6
336,1,1,15,2
107,2,0,16,0
29,1,0,21,0
88,1,0,0,2
429,1,0,21,4
137,0,1,0,5
345,2,0,6,1
282,0,0,0,4
195,0,0,8,6
107,1,0,19,6
107,1,1,7,2
139,1,0,22,6
27,1,0,21,6
283,1,1,21,0
289,1,1,22,2
267,0,1,9,3
126,2,0,14,5
283,1,1,19,1
191,2,1,14,2
253,0,0,1,5
359,1,0,18,3
29,1,0,0,2
253,0,0,0,6
107,0,0,15,0
283,1,0,22,1
267,1,0,2,3
389,0,1,16,6
283,1,0,12,0
283,1,1,18,6
215,1,1,8,1
137,0,0,16,5
126,1,0,13,1
253,1,0,13,6
27,1,0,0,3
312,2,1,20,6
365,2,0,23,4
107,2,0,17,1
139,2,1,20,1
88,2,0,22,3
44,0,0,21,1
283,1,1,17,0
283,1,0,11,1
267,2,1,0,0
45,1,1,18,2
107,2,0,16,3
88,1,0,18,5
143,1,1,13,1
29,1,0,23,1
359,1,0,21,1
407,0,0,0,1
282,1,1,10,4
282,1,1,23,5
29,0,0,22,3
287,1,1,18,0
45,1,0,9,5
107,0,0,16,1
20,0,1,14,2
88,1,0,9,2
88,2,1,0,0
282,0,1,12,6
107,0,0,9,1
389,2,0,16,3
195,1,1,1,0
283,1,0,12,4
107,0,1,21,1
283,1,0,17,0
126,2,0,17,1
145,0,0,0,2
137,1,0,13,3
191,2,0,21,2
111,1,0,21,3
267,2,0,16,0
279,0,0,23,5
397,2,1,21,2
312,2,1,23,0
27,0,0,19,3
405,2,1,0,1
107,0,1,15,1
107,1,0,23,3
126,1,1,22,3
88,1,1,14,2
177,1,0,6,1
397,0,1,21,6
283,1,0,23,4
283,1,1,20,4
359,1,0,18,5
282,1,0,1,0
107,1,1,12,6
29,1,0,23,1
336,0,0,18,0
107,2,0,9,1
88,0,0,0,5
143,1,0,20,6
361,1,0,14,0
137,2,0,23,1
191,1,0,8,2
145,2,0,20,1
265,2,0,5,3
27,2,0,19,3
397,1,0,19,5
283,1,0,6,6
102,2,0,15,0
359,1,0,20,4
45,2,1,15,1
361,0,0,0,2
107,1,0,11,3
250,0,1,22,4
107,1,0,9,3
29,2,0,18,5
276,1,1,23,4
397,1,0,21,2
107,1,0,0,2
283,0,0,20,5
253,1,1,19,2
283,1,0,15,3
111,1,1,1,0
383,0,0,15,1
283,1,0,22,0
282,0,0,9,5
267,1,0,0,5
283,1,1,21,0
137,1,1,19,4
283,1,0,23,3
88,1,0,15,5
137,1,0,19,0
88,0,0,1,6
143,2,1,11,2
139,2,0,0,4
143,0,1,12,0
365,0,0,2,0
45,2,0,19,3
27,1,0,22,3
216,0,1,1,0
268,1,0,20,4
29,2,0,13,4
126,0,1,17,5
195,2,0,19,1
282,2,0,16,1
283,1,1,1,6
267,1,0,17,1
107,1,0,23,6
107,2,1,20,5
389,0,0,0,6
107,1,0,13,6
107,2,1,16,4
107,1,0,11,3
331,2,1,17,6
61,0,0,18,1
282,2,0,23,5
336,1,1,17,0
290,1,1,0,0
191,2,1,20,2
283,1,0,17,4
405,1,0,21,0
365,1,0,12,3
340,1,1,14,0
65,1,1,9,0
318,0,0,21,0
307,1,0,22,2
137,2,0,18,0
102,1,1,14,0
216,1,1,14,4
137,1,0,1,1
283,1,0,17,3
115,0,1,22,0
403,1,0,23,0
397,0,1,17,2
107,0,0,7,2
88,2,0,0,0
283,0,0,23,2
307,0,0,18,4
397,1,0,17,3
389,2,0,13,4
107,0,0,10,3
27,2,1,13,4
195,1,0,6,2
143,1,1,18,1
195,1,0,6,3
48,1,0,0,6
107,2,0,19,1
143,0,1,9,3
268,0,0,20,6
361,1,0,9,3
88,0,0,22,5
216,1,1,23,0
214,1,0,20,1
115,2,0,16,1
420,2,0,20,4
98,0,0,21,6
137,2,0,22,5
139,1,0,19,5
107,2,1,19,1
397,1,0,21,3
397,0,1,19,3
20,1,0,17,4
29,0,0,22,2
143,2,0,19,4
88,2,0,23,2
107,2,0,16,3
370,1,1,15,1
137,1,0,21,6
111,1,1,3,0
102,1,0,16,1
27,1,0,22,1
107,1,1,14,2
195,2,1,18,3
88,1,0,15,3
412,2,1,18,5
48,1,0,22,4
366,2,0,23,1
107,1,0,8,1
177,2,0,21,1
283,1,1,14,1
88,1,0,15,5
267,1,1,12,2
283,1,0,15,2
283,2,0,19,6
267,2,0,9,2
107,1,1,12,5
397,1,0,19,1
283,0,0,19,4
107,1,0,23,2
397,1,1,22,5
283,1,0,19,3
276,1,0,12,2
200,1,1,9,5
283,2,1,15,3
195,1,0,12,5
107,1,1,12,1
139,1,1,0,6
389,1,0,21,0
429,1,1,17,1
191,1,0,20,1
107,0,0,9,3
267,2,0,14,4
139,1,1,19,3
88,1,0,1,0
107,2,1,5,5
107,1,0,23,2
107,1,1,10,4
107,0,0,9,4
359,0,1,7,6
88,1,0,17,3
27,1,0,6,0
107,2,0,16,3
88,2,0,20,2
336,2,1,23,0
216,1,1,13,1
107,1,1,13,5
88,1,0,10,6
336,2,0,21,0
107,1,1,18,3
111,2,0,9,1
267,1,0,2,5
267,1,1,0,2
365,0,0,23,2
29,2,0,12,4
283,1,0,15,2
107,1,0,0,6
107,1,1,19,0
107,2,0,14,3
397,2,1,19,3
107,1,0,17,1
267,0,0,0,0
365,1,1,0,6
107,0,0,12,5
88,0,0,12,0
276,2,1,0,2
107,1,1,11,3
139,2,0,14,2
107,1,0,11,1
307,2,0,19,0
107,2,1,12,0
336,2,1,14,0
283,1,0,17,4
107,1,1,8,5
102,1,0,16,0
370,1,0,12,5
195,1,1,18,0
370,1,1,21,4
177,2,0,20,6
45,0,1,11,1
402,2,0,23,5
267,1,0,23,1
365,1,0,0,6
107,0,1,17,4
283,1,1,7,0
107,0,0,11,6
107,1,1,13,1
139,1,1,12,6
283,1,0,15,4
216,1,0,0,0
282,1,0,6,2
420,2,1,14,1
177,1,1,13,2
107,1,0,11,0
267,0,0,18,4
29,0,1,11,5
195,0,0,6,4
107,1,0,0,3
370,1,1,14,5
407,1,0,0,3
283,0,1,18,3
27,1,1,18,5
365,1,1,9,4
107,1,0,23,2
216,1,0,11,1
405,1,0,12,3
107,1,1,15,6
365,1,0,23,3
336,2,0,17,0
107,0,0,18,1
29,0,0,12,6
320,0,0,21,2
195,1,1,1,2
305,1,0,20,0
137,0,1,1,2
283,1,0,18,6
27,1,1,19,6
177,0,0,0,3
273,2,0,0,6
143,2,0,23,5
283,1,1,11,5
363,1,1,1,5
267,1,1,0,4
191,0,1,2,6
27,0,0,18,3
195,1,1,14,2
397,2,1,11,1
282,1,1,17,0
107,1,1,15,1
107,1,0,15,5
216,0,1,21,0
267,1,0,1,1
107,1,1,17,0
406,1,1,15,5
282,0,1,15,4
27,2,1,16,5
332,1,1,16,2
29,2,0,22,4
27,2,0,18,1
